category,hood,weekday,month,hour,count
OTHER,SouthWest,7,04,16,1
DRUG/ALC,NorthEast,1,12,14,2
SEX,NorthEast,4,07,14,4
SEX,NorthEast,7,11,14,4
OTHER,NorthWest,3,03,23,5
THEFT,Center,3,10,08,1
OTHER,Center,5,09,20,5
OTHER,SouthEast,4,07,17,6
THEFT,SouthEast,3,03,06,1
THEFT,SouthWest,4,01,09,1
TRESPASSING,NorthEast,4,09,16,1
THEFT,Center,5,02,14,3
MISSING PERSONS,NorthWest,3,12,12,1
THEFT,NorthWest,2,03,14,4
THEFT,Center,3,01,20,5
THEFT,SouthWest,2,11,06,1
TRESPASSING,NorthEast,3,08,07,4
OTHER,SouthWest,7,03,13,2
CONDUCT,Center,1,08,18,1
SEX,Center,1,09,13,2
SEX,Center,1,12,03,1
OTHER,SouthWest,3,07,21,2
OTHER,NorthWest,7,02,19,14
OTHER,Center,5,05,15,10
OTHER,NorthWest,7,09,12,1
THEFT,Center,3,12,02,2
CONDUCT,NorthWest,1,12,13,1
FRAUD,SouthEast,4,12,00,1
MISSING PERSONS,SouthEast,4,09,07,2
THEFT,SouthEast,3,12,00,3
OTHER,NorthEast,6,01,12,18
THEFT,NorthWest,4,04,05,1
THEFT,SouthWest,3,09,22,8
THEFT,SouthEast,2,10,22,5
FRAUD,NorthEast,5,08,20,3
MISSING PERSONS,NorthWest,5,10,17,1
DRUG/ALC,Center,3,01,14,1
MISSING PERSONS,NorthWest,2,07,09,3
MISSING PERSONS,NorthEast,2,08,12,6
MISSING PERSONS,SouthEast,5,03,12,2
CONDUCT,NorthEast,5,11,07,3
OTHER,Center,4,05,13,6
THEFT,SouthWest,6,02,18,3
CONDUCT,NorthEast,2,06,11,1
CONDUCT,SouthWest,4,09,16,2
OTHER,SouthEast,7,08,01,1
THEFT,NorthEast,1,01,02,6
FRAUD,SouthWest,3,11,20,1
THEFT,SouthWest,4,11,20,4
OTHER,SouthEast,1,04,09,1
THEFT,NorthWest,2,05,03,1
CONDUCT,SouthWest,3,08,07,1
OTHER,SouthEast,5,12,23,3
OTHER,Center,7,01,21,6
THEFT,NorthEast,4,10,05,2
THEFT,Center,3,11,09,1
SEX,NorthEast,3,01,03,1
FRAUD,Center,4,11,09,1
CONDUCT,NorthEast,4,10,12,2
THEFT,NorthEast,1,12,20,22
CONDUCT,SouthWest,5,07,11,1
FRAUD,Center,7,07,09,1
CONDUCT,NorthEast,3,07,23,1
OTHER,SouthWest,3,06,10,3
THEFT,SouthWest,7,07,20,3
OTHER,SouthWest,5,01,22,3
THEFT,Center,4,04,11,1
THEFT,NorthEast,2,11,02,11
CONDUCT,NorthWest,2,03,04,1
DRUG/ALC,Center,6,12,15,2
THEFT,NorthWest,4,04,23,6
DRUG/ALC,NorthEast,7,09,17,5
DRUG/ALC,Center,6,06,11,3
THEFT,Center,6,03,13,5
SEX,SouthEast,3,09,21,1
CONDUCT,NorthEast,2,01,01,2
OTHER,NorthEast,3,05,07,10
CONDUCT,SouthWest,6,09,11,1
THEFT,NorthEast,4,10,23,12
THEFT,NorthWest,3,08,09,2
TRESPASSING,NorthEast,5,01,13,1
THEFT,NorthEast,3,07,12,13
FRAUD,NorthEast,4,07,12,8
CONDUCT,Center,7,10,09,1
FRAUD,NorthEast,7,11,12,2
THEFT,Center,6,04,16,3
FRAUD,SouthWest,7,04,13,2
MISSING PERSONS,SouthWest,3,10,18,3
CONDUCT,NorthEast,3,07,05,1
MISSING PERSONS,Center,3,06,09,2
FRAUD,NorthEast,7,05,00,2
THEFT,SouthEast,2,07,16,3
OTHER,SouthWest,6,10,15,2
FRAUD,SouthEast,1,09,08,1
OTHER,Center,3,05,14,4
OTHER,Center,6,05,01,4
OTHER,NorthEast,3,04,19,17
MISSING PERSONS,Center,3,06,10,2
TRESPASSING,Center,2,03,09,1
CONDUCT,Center,1,01,00,1
CONDUCT,NorthEast,3,03,06,1
THEFT,Center,7,02,08,1
SEX,NorthEast,6,06,14,1
SEX,NorthEast,3,06,01,1
DRUG/ALC,NorthEast,6,05,12,2
DRUG/ALC,NorthEast,4,08,15,1
OTHER,SouthWest,5,04,18,7
THEFT,NorthWest,3,08,10,5
CONDUCT,Center,1,09,23,2
FRAUD,SouthWest,5,01,04,1
THEFT,Center,3,02,15,2
OTHER,SouthEast,6,06,17,11
OTHER,NorthWest,3,10,19,3
MISSING PERSONS,NorthEast,4,04,00,2
THEFT,Center,7,12,22,3
THEFT,NorthWest,1,02,18,11
MISSING PERSONS,SouthWest,4,05,13,4
THEFT,SouthWest,5,12,21,2
OTHER,Center,5,07,02,4
THEFT,SouthEast,1,08,17,4
THEFT,Center,2,05,23,1
CONDUCT,NorthWest,5,08,14,1
SEX,NorthEast,5,11,08,2
DRUG/ALC,Center,7,05,21,1
OTHER,Center,5,02,16,2
OTHER,Center,4,06,20,4
SEX,SouthEast,6,10,01,1
CONDUCT,NorthEast,2,06,03,1
SEX,SouthWest,2,09,14,2
SEX,SouthEast,3,10,14,1
OTHER,Center,3,10,18,5
THEFT,Center,1,02,19,7
THEFT,Center,4,03,01,3
CONDUCT,Center,6,06,08,1
FRAUD,Center,3,03,01,1
OTHER,SouthWest,3,06,09,1
OTHER,NorthEast,2,10,13,28
OTHER,NorthWest,2,03,16,3
THEFT,NorthWest,2,05,11,7
THEFT,Center,1,09,12,3
FRAUD,NorthWest,6,02,00,2
SEX,SouthWest,5,09,00,2
THEFT,Center,3,11,10,1
OTHER,SouthEast,1,04,10,6
OTHER,NorthEast,3,10,17,16
OTHER,NorthEast,1,04,15,16
THEFT,Center,4,04,03,1
CONDUCT,Center,2,05,12,1
DRUG/ALC,NorthEast,5,12,19,3
THEFT,SouthWest,7,04,14,2
TRESPASSING,Center,6,11,17,1
OTHER,NorthWest,2,04,13,3
OTHER,Center,6,09,02,11
CONDUCT,Center,2,11,00,3
OTHER,NorthWest,3,04,17,7
OTHER,NorthWest,1,10,15,9
THEFT,Center,2,05,05,2
CONDUCT,Center,5,11,14,2
THEFT,NorthEast,7,09,06,5
THEFT,NorthEast,5,02,07,6
DRUG/ALC,Center,5,09,16,1
OTHER,SouthEast,6,01,23,6
SEX,Center,1,06,15,2
TRESPASSING,Center,6,08,01,1
OTHER,Center,2,06,06,2
MISSING PERSONS,SouthEast,2,08,23,2
MISSING PERSONS,NorthEast,5,03,23,1
SEX,Center,1,12,11,1
DRUG/ALC,Center,4,07,11,1
OTHER,SouthEast,6,09,00,7
THEFT,NorthWest,1,01,21,2
SEX,NorthEast,4,04,20,12
THEFT,SouthWest,4,01,10,2
THEFT,NorthEast,1,02,01,12
THEFT,NorthEast,4,03,19,34
FRAUD,NorthEast,3,03,19,2
OTHER,SouthWest,6,12,22,4
MISSING PERSONS,SouthEast,2,11,11,3
OTHER,NorthEast,5,12,12,22
OTHER,NorthWest,6,05,17,8
CONDUCT,NorthEast,2,07,16,4
FRAUD,NorthEast,6,06,12,3
THEFT,SouthEast,2,01,01,4
OTHER,SouthWest,6,02,08,3
SEX,SouthEast,4,07,04,1
FRAUD,NorthEast,7,02,23,1
SEX,Center,7,11,07,1
THEFT,Center,2,08,21,7
THEFT,SouthWest,7,05,01,2
SEX,NorthWest,4,10,20,1
CONDUCT,SouthWest,6,11,18,2
DRUG/ALC,Center,7,08,23,2
OTHER,Center,3,03,03,2
DRUG/ALC,NorthEast,3,04,12,1
TRESPASSING,Center,2,09,08,1
SEX,NorthEast,5,10,09,4
OTHER,SouthEast,6,01,05,1
SEX,NorthEast,2,07,17,6
THEFT,SouthEast,5,11,07,2
OTHER,SouthEast,5,07,00,10
FRAUD,NorthEast,1,03,15,1
SEX,NorthEast,3,07,13,6
CONDUCT,NorthEast,3,12,00,3
OTHER,Center,6,04,14,8
SEX,SouthEast,6,04,18,3
DRUG/ALC,SouthEast,2,04,16,1
OTHER,Center,3,04,01,6
THEFT,SouthWest,7,09,02,2
THEFT,Center,5,11,04,2
OTHER,NorthEast,6,05,19,25
THEFT,SouthEast,1,11,01,2
SEX,Center,3,06,19,1
CONDUCT,NorthEast,2,10,22,1
DRUG/ALC,Center,6,07,16,1
OTHER,SouthEast,2,07,14,5
SEX,Center,2,07,18,2
THEFT,SouthEast,3,07,23,2
SEX,NorthEast,7,02,04,3
FRAUD,SouthWest,2,09,12,3
THEFT,SouthEast,4,10,12,1
THEFT,NorthEast,2,12,10,14
THEFT,SouthEast,2,12,15,2
THEFT,NorthWest,4,03,17,5
DRUG/ALC,SouthEast,2,03,13,3
SEX,NorthWest,7,08,07,1
DRUG/ALC,NorthEast,5,08,13,1
THEFT,SouthEast,2,06,11,2
MISSING PERSONS,NorthEast,4,08,22,3
FRAUD,NorthWest,2,03,13,1
DRUG/ALC,NorthWest,7,11,23,1
THEFT,NorthWest,2,11,21,4
OTHER,SouthWest,7,04,19,4
OTHER,Center,2,10,11,8
MISSING PERSONS,Center,6,03,00,2
DRUG/ALC,NorthEast,4,06,01,2
SEX,Center,3,01,13,1
FRAUD,NorthWest,4,05,18,1
SEX,SouthWest,7,06,01,1
DRUG/ALC,NorthEast,6,01,16,3
SEX,NorthEast,2,01,18,4
SEX,NorthEast,7,08,08,3
CONDUCT,NorthWest,7,11,14,1
SEX,SouthWest,2,12,07,1
OTHER,Center,4,06,12,15
CONDUCT,NorthEast,6,05,04,2
FRAUD,SouthWest,1,09,09,1
CONDUCT,Center,2,09,15,2
OTHER,NorthEast,2,04,05,4
OTHER,Center,4,08,02,2
TRESPASSING,NorthEast,1,06,14,3
SEX,NorthEast,3,08,15,6
THEFT,Center,1,09,20,4
OTHER,Center,1,02,14,10
SEX,SouthEast,1,02,18,7
SEX,SouthWest,5,11,15,1
TRESPASSING,NorthEast,4,02,12,1
OTHER,SouthEast,4,04,22,5
CONDUCT,Center,2,05,20,1
OTHER,NorthEast,4,05,03,6
OTHER,NorthWest,7,02,16,1
THEFT,Center,1,05,15,4
OTHER,NorthWest,1,03,00,2
DRUG/ALC,NorthEast,5,07,15,9
SEX,NorthWest,1,08,17,1
DRUG/ALC,NorthEast,6,05,20,1
OTHER,NorthWest,7,07,02,1
OTHER,SouthWest,1,04,08,2
DRUG/ALC,NorthEast,4,01,11,2
CONDUCT,NorthEast,5,04,10,3
CONDUCT,SouthEast,5,04,15,1
SEX,SouthEast,2,05,11,3
OTHER,SouthEast,7,09,13,3
DRUG/ALC,SouthEast,4,10,14,1
CONDUCT,Center,7,08,14,1
OTHER,NorthEast,7,06,09,9
SEX,NorthEast,1,08,19,7
THEFT,NorthWest,3,10,14,5
OTHER,SouthWest,7,10,17,2
THEFT,NorthWest,5,12,22,6
OTHER,NorthEast,2,04,23,11
MISSING PERSONS,SouthEast,3,09,03,2
MISSING PERSONS,SouthWest,2,10,03,1
OTHER,SouthWest,6,08,04,2
DRUG/ALC,Center,1,04,02,1
DRUG/ALC,Center,7,12,17,2
DRUG/ALC,NorthEast,6,09,15,2
THEFT,SouthWest,5,05,17,2
THEFT,Center,3,05,19,4
SEX,NorthEast,1,11,18,3
THEFT,NorthEast,6,04,01,17
FRAUD,NorthEast,4,04,14,2
THEFT,NorthEast,3,04,14,16
THEFT,Center,2,03,08,4
OTHER,NorthWest,2,10,23,4
DRUG/ALC,NorthEast,7,12,18,5
THEFT,SouthWest,3,09,06,3
SEX,SouthWest,4,12,18,2
THEFT,NorthWest,5,02,08,2
THEFT,NorthEast,6,03,03,5
DRUG/ALC,SouthEast,2,05,07,2
SEX,NorthEast,4,01,07,2
FRAUD,NorthEast,1,10,00,5
TRESPASSING,Center,6,12,11,2
CONDUCT,SouthEast,4,03,16,3
SEX,Center,5,08,07,3
DRUG/ALC,SouthEast,7,02,13,1
THEFT,SouthEast,4,01,08,1
OTHER,NorthWest,4,12,09,2
SEX,SouthEast,6,01,06,2
SEX,SouthEast,1,01,21,1
MISSING PERSONS,NorthEast,1,08,10,2
MISSING PERSONS,NorthEast,7,03,11,1
CONDUCT,Center,1,05,09,1
SEX,Center,1,08,01,2
FRAUD,NorthEast,7,01,10,1
THEFT,SouthWest,2,11,22,1
OTHER,SouthEast,6,02,10,4
MISSING PERSONS,Center,2,02,13,2
OTHER,NorthEast,6,02,15,12
THEFT,SouthEast,3,03,22,3
MISSING PERSONS,NorthEast,5,10,16,3
THEFT,SouthEast,2,07,19,2
THEFT,SouthWest,4,02,23,1
THEFT,SouthEast,3,06,18,1
THEFT,SouthEast,4,10,20,3
FRAUD,NorthEast,5,02,11,1
DRUG/ALC,NorthWest,4,06,18,1
SEX,NorthWest,2,01,01,2
THEFT,Center,6,04,19,3
SEX,Center,6,03,20,2
THEFT,NorthEast,3,05,01,2
THEFT,NorthEast,6,05,14,23
FRAUD,NorthEast,4,05,01,1
SEX,NorthEast,2,02,21,6
THEFT,Center,2,09,09,3
MISSING PERSONS,SouthEast,3,08,19,2
DRUG/ALC,NorthEast,7,11,13,3
SEX,SouthWest,3,03,21,2
SEX,SouthWest,4,11,13,1
SEX,NorthEast,4,04,12,9
FRAUD,SouthEast,5,08,23,1
THEFT,NorthEast,3,09,02,5
SEX,SouthWest,7,07,13,1
THEFT,NorthWest,6,04,18,8
MISSING PERSONS,NorthEast,5,07,22,1
CONDUCT,NorthEast,1,07,00,1
SEX,NorthEast,1,12,13,3
DRUG/ALC,NorthEast,4,07,13,1
MISSING PERSONS,SouthWest,6,07,12,2
OTHER,NorthWest,1,12,06,1
OTHER,NorthEast,5,01,02,11
OTHER,SouthEast,4,08,00,1
THEFT,Center,7,08,04,1
MISSING PERSONS,SouthEast,3,11,18,2
SEX,SouthEast,4,03,17,3
CONDUCT,SouthEast,3,07,20,1
THEFT,Center,6,10,17,3
CONDUCT,SouthWest,4,02,12,1
OTHER,NorthEast,6,11,10,12
OTHER,SouthEast,6,11,15,7
DRUG/ALC,SouthEast,5,06,21,1
OTHER,NorthEast,4,03,14,21
OTHER,NorthEast,5,12,20,25
SEX,SouthEast,2,11,21,1
THEFT,SouthWest,1,01,22,1
TRESPASSING,Center,1,03,12,1
THEFT,NorthEast,6,10,18,46
SEX,NorthWest,2,06,11,1
CONDUCT,Center,4,05,06,1
OTHER,NorthWest,6,12,21,2
OTHER,SouthEast,5,04,17,5
SEX,NorthWest,3,02,08,1
SEX,NorthEast,2,04,00,2
OTHER,Center,6,10,09,4
CONDUCT,SouthWest,3,10,08,1
THEFT,SouthWest,1,11,19,1
OTHER,SouthWest,6,06,18,1
OTHER,SouthWest,5,11,16,3
OTHER,SouthWest,6,03,22,1
FRAUD,NorthEast,3,12,19,2
SEX,NorthWest,7,02,15,1
THEFT,NorthEast,4,12,19,48
SEX,NorthEast,5,04,14,3
MISSING PERSONS,NorthEast,7,08,01,2
MISSING PERSONS,SouthWest,3,12,11,2
THEFT,SouthWest,3,02,10,3
SEX,Center,1,03,11,5
MISSING PERSONS,NorthEast,1,04,09,2
MISSING PERSONS,NorthEast,5,12,23,1
OTHER,SouthEast,2,06,02,2
THEFT,SouthWest,1,08,18,4
DRUG/ALC,Center,1,03,07,1
SEX,NorthWest,2,10,00,1
THEFT,SouthEast,1,07,22,9
THEFT,NorthEast,7,09,00,29
OTHER,NorthEast,5,03,12,19
TRESPASSING,NorthEast,4,04,11,1
OTHER,SouthEast,2,08,12,4
THEFT,SouthEast,1,05,08,1
MISSING PERSONS,SouthEast,6,01,12,3
SEX,SouthEast,4,05,21,5
DRUG/ALC,NorthEast,2,01,21,1
OTHER,NorthEast,4,09,07,8
THEFT,NorthEast,7,01,23,14
CONDUCT,Center,2,11,06,1
CONDUCT,SouthWest,3,01,20,1
OTHER,NorthEast,3,08,16,18
TRESPASSING,NorthEast,3,11,09,1
CONDUCT,Center,6,01,21,1
TRESPASSING,NorthEast,6,03,13,1
OTHER,NorthEast,2,09,18,17
SEX,SouthEast,6,05,09,1
FRAUD,NorthEast,1,12,15,1
SEX,NorthEast,7,12,21,3
OTHER,Center,3,09,13,5
DRUG/ALC,NorthEast,6,11,06,1
OTHER,Center,3,12,03,1
OTHER,SouthEast,5,10,19,4
OTHER,Center,2,09,17,12
THEFT,SouthWest,3,11,15,2
DRUG/ALC,NorthEast,1,11,21,1
CONDUCT,Center,5,04,08,1
THEFT,SouthWest,4,05,22,2
THEFT,SouthEast,1,10,16,4
CONDUCT,Center,1,01,06,1
THEFT,NorthWest,4,12,17,5
THEFT,SouthWest,2,01,19,4
THEFT,NorthEast,5,08,15,16
THEFT,NorthEast,2,03,10,17
THEFT,SouthEast,5,08,10,2
SEX,Center,6,12,12,1
THEFT,SouthEast,7,05,19,3
SEX,NorthWest,1,03,23,2
CONDUCT,NorthEast,7,01,12,2
SEX,NorthWest,5,05,18,1
OTHER,Center,4,10,21,9
THEFT,NorthEast,7,01,05,9
DRUG/ALC,SouthEast,2,09,03,2
THEFT,Center,5,01,13,2
CONDUCT,NorthWest,2,08,06,1
DRUG/ALC,SouthEast,2,12,13,1
DRUG/ALC,NorthEast,2,02,18,4
SEX,NorthEast,6,02,16,4
MISSING PERSONS,SouthEast,6,04,07,4
FRAUD,NorthEast,3,08,13,1
THEFT,NorthEast,4,08,13,15
OTHER,SouthWest,5,05,09,2
OTHER,NorthEast,1,10,04,4
CONDUCT,SouthWest,6,03,13,1
CONDUCT,NorthEast,3,12,06,3
DRUG/ALC,Center,3,02,13,1
CONDUCT,NorthWest,6,02,19,1
THEFT,NorthWest,1,06,08,2
DRUG/ALC,Center,2,02,17,2
OTHER,NorthEast,1,01,03,13
THEFT,Center,4,01,15,3
OTHER,NorthWest,2,05,02,1
OTHER,SouthEast,5,07,06,2
FRAUD,NorthEast,2,08,17,2
SEX,SouthEast,7,07,11,5
MISSING PERSONS,Center,6,04,04,1
THEFT,NorthEast,7,06,17,28
OTHER,NorthWest,1,04,04,1
DRUG/ALC,Center,4,11,04,1
THEFT,Center,7,03,22,4
FRAUD,NorthWest,1,01,18,1
SEX,NorthEast,5,09,02,4
DRUG/ALC,SouthEast,1,01,18,1
TRESPASSING,SouthEast,2,11,00,1
FRAUD,NorthEast,5,04,12,3
THEFT,Center,7,06,18,4
OTHER,NorthWest,3,07,00,1
THEFT,Center,6,09,11,7
OTHER,SouthEast,2,02,03,1
THEFT,SouthWest,7,10,09,1
THEFT,NorthWest,3,11,07,1
THEFT,SouthWest,5,03,21,3
SEX,NorthEast,5,05,01,5
OTHER,NorthWest,2,12,16,2
MISSING PERSONS,Center,7,08,19,1
TRESPASSING,NorthEast,3,10,08,1
SEX,SouthWest,6,04,17,1
MISSING PERSONS,NorthWest,1,11,08,2
FRAUD,Center,3,12,01,1
THEFT,Center,4,12,01,2
SEX,NorthEast,4,02,11,3
SEX,SouthEast,6,11,16,2
MISSING PERSONS,Center,5,05,10,6
CONDUCT,SouthEast,2,03,09,1
CONDUCT,NorthEast,5,08,09,2
THEFT,NorthWest,6,09,23,6
OTHER,Center,5,06,14,1
SEX,SouthEast,5,06,18,2
THEFT,NorthWest,6,01,00,3
TRESPASSING,NorthEast,7,10,15,1
THEFT,NorthWest,7,06,19,8
SEX,SouthEast,5,03,22,3
THEFT,NorthWest,5,07,05,2
SEX,NorthEast,2,08,22,3
OTHER,Center,2,06,00,9
OTHER,SouthEast,1,09,21,4
CONDUCT,NorthEast,7,04,07,3
SEX,NorthEast,1,05,07,4
CONDUCT,Center,3,09,22,1
THEFT,Center,5,07,11,3
CONDUCT,NorthEast,6,02,17,2
TRESPASSING,NorthWest,3,04,08,1
TRESPASSING,NorthEast,2,02,00,1
THEFT,SouthEast,3,08,04,1
MISSING PERSONS,Center,7,11,18,1
CONDUCT,Center,7,07,20,1
MISSING PERSONS,NorthEast,4,07,17,1
DRUG/ALC,NorthEast,5,03,19,1
TRESPASSING,NorthEast,5,02,14,3
CONDUCT,Center,6,02,18,3
DRUG/ALC,NorthEast,4,02,07,1
OTHER,NorthEast,2,11,03,8
THEFT,Center,4,09,16,3
CONDUCT,Center,4,11,20,1
SEX,NorthEast,6,07,02,12
MISSING PERSONS,Center,4,07,18,3
OTHER,Center,6,11,08,6
OTHER,SouthWest,5,09,23,4
CONDUCT,Center,1,04,18,1
OTHER,SouthEast,7,05,14,6
SEX,Center,7,05,18,2
OTHER,NorthWest,4,03,09,1
OTHER,NorthEast,3,09,11,16
MISSING PERSONS,NorthEast,7,06,15,2
TRESPASSING,SouthWest,5,09,21,1
CONDUCT,SouthEast,4,12,16,1
THEFT,SouthEast,3,02,08,1
OTHER,SouthWest,2,01,14,1
TRESPASSING,Center,6,03,11,1
THEFT,NorthWest,7,01,13,4
SEX,NorthEast,7,05,17,9
CONDUCT,NorthEast,3,10,15,2
MISSING PERSONS,NorthEast,3,06,08,1
THEFT,SouthEast,7,02,15,3
OTHER,SouthWest,6,07,05,2
THEFT,NorthEast,7,02,10,21
OTHER,SouthWest,5,01,00,9
MISSING PERSONS,NorthEast,7,12,11,1
TRESPASSING,NorthEast,3,04,07,3
SEX,Center,6,01,02,3
THEFT,SouthEast,1,03,05,1
MISSING PERSONS,NorthEast,5,11,01,1
THEFT,SouthEast,3,12,22,11
CONDUCT,NorthEast,7,12,02,1
THEFT,SouthWest,3,09,00,1
THEFT,SouthEast,2,10,00,3
SEX,Center,5,11,10,2
FRAUD,SouthWest,4,09,00,1
MISSING PERSONS,NorthEast,4,01,18,2
THEFT,SouthWest,3,01,23,3
SEX,Center,6,12,20,3
THEFT,NorthEast,5,01,11,18
THEFT,NorthWest,4,05,21,9
CONDUCT,SouthEast,1,03,12,2
THEFT,SouthEast,5,10,14,3
MISSING PERSONS,NorthEast,1,11,07,1
MISSING PERSONS,Center,4,01,17,2
THEFT,SouthWest,1,05,10,3
CONDUCT,NorthEast,7,01,20,1
DRUG/ALC,SouthEast,3,05,21,1
CONDUCT,NorthEast,1,10,19,3
THEFT,NorthEast,3,11,08,15
FRAUD,NorthEast,4,11,08,2
FRAUD,NorthEast,2,12,23,1
OTHER,Center,1,07,03,1
SEX,Center,7,10,14,4
OTHER,SouthEast,7,10,18,5
TRESPASSING,NorthEast,7,12,06,1
OTHER,NorthEast,6,08,07,12
THEFT,NorthWest,6,05,09,3
FRAUD,SouthEast,7,03,01,1
MISSING PERSONS,Center,1,03,21,4
THEFT,NorthEast,4,07,15,18
FRAUD,NorthEast,3,07,15,1
THEFT,NorthEast,7,11,15,23
SEX,NorthEast,1,03,13,4
THEFT,SouthEast,7,11,10,1
OTHER,SouthWest,6,07,23,4
CONDUCT,SouthEast,6,06,15,1
FRAUD,NorthEast,7,05,22,1
FRAUD,NorthEast,7,07,08,1
MISSING PERSONS,SouthEast,6,01,20,1
SEX,Center,5,02,15,1
SEX,SouthEast,4,12,17,1
SEX,NorthWest,2,03,15,3
DRUG/ALC,SouthEast,1,07,17,1
OTHER,SouthWest,1,11,14,5
THEFT,NorthEast,1,06,07,8
DRUG/ALC,NorthEast,7,01,04,5
OTHER,NorthWest,1,03,06,1
SEX,NorthEast,1,04,16,2
MISSING PERSONS,SouthEast,1,02,07,2
THEFT,NorthEast,5,06,01,7
THEFT,SouthWest,5,08,08,2
TRESPASSING,Center,1,12,12,1
OTHER,NorthEast,5,03,20,18
OTHER,SouthEast,2,08,20,5
OTHER,NorthEast,4,12,14,28
THEFT,SouthEast,5,05,18,12
THEFT,SouthEast,4,06,21,7
SEX,Center,4,02,13,3
TRESPASSING,Center,5,04,15,1
SEX,SouthEast,6,09,05,1
THEFT,Center,6,08,16,1
CONDUCT,NorthEast,1,07,06,3
CONDUCT,Center,5,10,07,2
THEFT,NorthWest,4,11,11,6
MISSING PERSONS,NorthWest,5,11,18,2
CONDUCT,Center,1,10,01,5
THEFT,NorthWest,7,07,11,1
CONDUCT,NorthEast,6,07,21,2
THEFT,NorthWest,3,04,09,3
SEX,SouthEast,5,07,23,2
DRUG/ALC,SouthEast,4,04,09,1
TRESPASSING,NorthEast,7,03,00,1
CONDUCT,Center,4,11,12,3
THEFT,Center,5,06,19,3
THEFT,SouthWest,3,06,17,3
MISSING PERSONS,SouthEast,6,11,09,3
DRUG/ALC,Center,1,05,13,2
CONDUCT,Center,4,05,00,1
THEFT,NorthEast,5,07,13,20
OTHER,Center,1,06,16,3
MISSING PERSONS,NorthWest,5,08,19,2
OTHER,NorthWest,1,12,00,1
THEFT,NorthEast,3,10,09,17
OTHER,NorthWest,7,06,14,4
CONDUCT,Center,7,07,12,1
THEFT,SouthWest,2,06,13,1
THEFT,NorthWest,6,11,16,1
DRUG/ALC,SouthWest,5,02,23,2
OTHER,SouthEast,7,03,03,1
MISSING PERSONS,SouthEast,2,03,17,2
DRUG/ALC,NorthEast,3,02,11,2
SEX,SouthEast,6,09,23,2
THEFT,NorthWest,5,06,18,6
FRAUD,NorthEast,6,10,21,3
CONDUCT,NorthEast,5,09,21,1
MISSING PERSONS,NorthWest,2,10,12,2
THEFT,Center,4,08,11,5
THEFT,Center,2,02,22,6
OTHER,SouthEast,7,04,01,1
TRESPASSING,NorthEast,2,09,10,2
MISSING PERSONS,SouthEast,4,11,21,3
THEFT,Center,2,10,02,7
SEX,SouthEast,6,01,00,1
OTHER,SouthEast,1,08,09,4
CONDUCT,SouthWest,3,04,07,1
THEFT,NorthWest,5,03,22,3
MISSING PERSONS,NorthWest,4,06,11,1
CONDUCT,NorthWest,6,05,15,1
FRAUD,NorthEast,5,04,20,1
DRUG/ALC,NorthEast,7,06,22,1
THEFT,Center,7,07,23,3
CONDUCT,NorthWest,4,08,12,2
CONDUCT,NorthEast,4,07,09,1
MISSING PERSONS,SouthWest,2,11,13,1
FRAUD,NorthWest,6,04,21,1
SEX,SouthWest,4,06,22,1
DRUG/ALC,Center,7,03,17,2
THEFT,SouthEast,6,06,09,2
MISSING PERSONS,SouthWest,3,11,17,4
THEFT,NorthEast,6,12,03,8
SEX,SouthWest,4,03,18,2
THEFT,NorthEast,6,09,13,17
DRUG/ALC,NorthEast,7,03,18,1
CONDUCT,NorthEast,7,11,09,2
SEX,NorthEast,3,02,07,3
THEFT,Center,4,11,23,6
THEFT,Center,2,12,08,6
FRAUD,NorthWest,5,01,08,1
SEX,Center,5,12,02,2
THEFT,NorthEast,4,05,02,6
OTHER,NorthWest,3,08,17,6
CONDUCT,NorthEast,7,11,10,4
THEFT,SouthEast,6,06,10,3
THEFT,NorthEast,6,06,15,19
THEFT,NorthEast,6,12,11,39
THEFT,SouthEast,1,10,19,5
SEX,Center,5,01,20,1
CONDUCT,NorthEast,4,07,10,2
THEFT,SouthWest,7,08,14,3
OTHER,SouthEast,3,02,18,3
SEX,Center,3,02,14,3
OTHER,SouthWest,4,06,23,1
MISSING PERSONS,SouthWest,1,06,16,2
OTHER,SouthEast,5,10,16,2
OTHER,NorthWest,2,08,13,2
DRUG/ALC,NorthEast,3,02,03,1
SEX,NorthEast,2,08,06,2
OTHER,SouthEast,7,03,11,7
THEFT,SouthEast,7,05,16,3
FRAUD,NorthEast,2,07,00,3
OTHER,NorthEast,1,08,15,26
CONDUCT,SouthEast,5,06,01,1
THEFT,Center,4,08,03,2
TRESPASSING,Center,6,05,14,1
THEFT,SouthWest,2,01,16,3
OTHER,SouthEast,6,09,22,2
CONDUCT,SouthWest,3,05,19,1
OTHER,Center,1,01,13,4
OTHER,SouthWest,6,12,00,3
OTHER,Center,3,11,17,7
OTHER,SouthWest,5,11,19,2
THEFT,SouthEast,1,04,17,3
THEFT,NorthEast,3,10,10,13
FRAUD,NorthEast,4,10,10,1
TRESPASSING,Center,3,09,02,1
THEFT,SouthWest,2,09,15,3
THEFT,SouthEast,3,10,15,3
THEFT,SouthWest,1,11,16,2
OTHER,NorthEast,6,03,02,11
OTHER,NorthEast,3,11,18,23
MISSING PERSONS,NorthEast,4,08,00,2
THEFT,SouthEast,7,10,08,2
MISSING PERSONS,NorthEast,6,11,15,1
OTHER,Center,2,11,13,1
SEX,Center,5,05,16,5
