category,hood,weekday,month,hour,count
SEX,Center,7,10,21,1
OTHER,NorthEast,4,12,21,9
SEX,NorthEast,3,03,02,2
THEFT,NorthWest,3,06,20,6
THEFT,SouthWest,6,06,04,1
DRUG/ALC,SouthEast,5,02,16,4
THEFT,NorthEast,5,04,07,9
OTHER,Center,4,03,15,9
THEFT,NorthWest,4,10,18,1
THEFT,NorthWest,4,11,12,3
THEFT,NorthEast,1,03,03,7
OTHER,NorthWest,6,03,14,8
SEX,Center,6,11,17,1
OTHER,NorthWest,7,07,10,5
DRUG/ALC,SouthEast,3,11,12,1
MISSING PERSONS,Center,7,07,02,2
THEFT,NorthEast,7,08,09,7
THEFT,SouthWest,3,09,21,6
DRUG/ALC,NorthEast,1,09,15,2
SEX,NorthEast,6,10,12,4
THEFT,SouthEast,2,10,21,3
OTHER,NorthWest,4,11,10,2
OTHER,Center,6,02,00,4
THEFT,NorthWest,7,07,12,7
OTHER,SouthWest,1,11,21,1
SEX,NorthEast,4,02,20,2
SEX,NorthEast,5,06,16,5
THEFT,NorthEast,5,09,04,3
THEFT,NorthEast,1,04,01,7
OTHER,NorthWest,7,05,07,3
DRUG/ALC,NorthEast,2,11,16,8
SEX,NorthEast,6,11,18,8
THEFT,Center,2,07,20,5
THEFT,Center,4,10,19,7
SEX,SouthWest,6,01,15,2
SEX,SouthEast,6,03,19,1
THEFT,Center,6,09,20,4
THEFT,SouthEast,6,04,20,8
SEX,Center,2,03,09,2
OTHER,SouthWest,2,01,21,3
OTHER,SouthEast,6,06,03,4
OTHER,NorthEast,6,12,09,9
MISSING PERSONS,Center,1,03,00,4
DRUG/ALC,NorthEast,1,01,16,1
DRUG/ALC,SouthWest,3,08,16,1
OTHER,SouthEast,7,05,21,4
SEX,SouthWest,2,10,22,1
SEX,Center,3,04,22,7
MISSING PERSONS,NorthWest,4,09,22,2
THEFT,SouthEast,5,10,21,8
THEFT,NorthWest,4,05,14,6
THEFT,NorthEast,6,07,04,10
THEFT,SouthEast,7,03,09,5
THEFT,Center,4,06,02,2
DRUG/ALC,NorthEast,3,02,12,2
SEX,NorthEast,2,06,16,5
SEX,NorthWest,6,08,17,1
SEX,SouthWest,4,09,11,1
THEFT,Center,6,05,15,5
OTHER,SouthEast,4,01,13,10
DRUG/ALC,NorthEast,5,11,16,4
OTHER,NorthWest,6,03,00,4
SEX,SouthEast,7,07,20,3
THEFT,Center,4,08,12,4
SEX,SouthEast,4,11,20,4
DRUG/ALC,NorthEast,6,03,22,2
OTHER,Center,4,08,10,4
MISSING PERSONS,NorthWest,3,11,20,1
MISSING PERSONS,SouthWest,6,11,04,1
OTHER,Center,6,02,14,3
SEX,SouthEast,6,02,18,1
THEFT,NorthEast,2,04,07,4
OTHER,Center,3,02,01,6
OTHER,NorthWest,4,02,15,6
SEX,SouthWest,5,07,16,1
SEX,SouthEast,3,06,12,2
THEFT,SouthEast,1,08,03,1
MISSING PERSONS,NorthWest,4,06,12,4
OTHER,NorthEast,6,11,02,7
MISSING PERSONS,NorthEast,4,02,00,1
SEX,SouthEast,2,04,08,2
SEX,NorthEast,2,07,03,5
OTHER,SouthEast,7,06,07,1
THEFT,SouthWest,1,03,16,5
OTHER,SouthWest,1,05,11,7
OTHER,NorthEast,3,06,22,16
OTHER,NorthEast,7,03,23,5
SEX,Center,6,05,22,3
SEX,Center,3,08,00,2
SEX,NorthEast,6,12,13,1
SEX,NorthWest,3,11,14,2
THEFT,SouthWest,7,02,00,2
OTHER,NorthEast,5,01,10,13
OTHER,Center,3,03,17,7
SEX,NorthEast,6,09,03,3
THEFT,NorthWest,1,04,18,7
OTHER,SouthEast,5,01,15,2
OTHER,SouthWest,5,03,19,2
THEFT,Center,4,07,06,2
MISSING PERSONS,Center,1,12,06,2
MISSING PERSONS,SouthEast,7,07,14,1
THEFT,Center,7,11,06,3
OTHER,SouthWest,4,02,07,1
THEFT,NorthEast,4,10,01,5
OTHER,Center,2,03,13,9
THEFT,NorthEast,5,01,12,31
MISSING PERSONS,SouthEast,6,03,10,2
THEFT,SouthEast,3,05,20,4
OTHER,NorthWest,5,02,13,1
OTHER,Center,7,06,04,1
THEFT,SouthEast,4,06,00,5
OTHER,NorthEast,3,03,18,20
OTHER,NorthEast,7,02,11,10
OTHER,NorthEast,3,02,19,22
THEFT,NorthEast,1,11,12,23
THEFT,SouthWest,1,04,13,2
OTHER,NorthEast,3,09,12,20
SEX,NorthEast,5,02,06,3
THEFT,SouthWest,6,01,22,5
THEFT,NorthEast,1,05,00,21
THEFT,SouthEast,7,09,08,1
THEFT,NorthEast,1,10,18,72
OTHER,SouthWest,4,12,10,3
THEFT,Center,7,04,08,5
OTHER,SouthWest,5,02,18,3
THEFT,NorthWest,4,04,01,1
THEFT,SouthWest,4,12,12,4
DRUG/ALC,NorthEast,2,05,09,3
OTHER,Center,2,04,16,12
OTHER,SouthEast,2,09,16,6
DRUG/ALC,Center,6,09,14,1
OTHER,SouthWest,3,10,16,2
OTHER,NorthEast,1,11,10,19
THEFT,SouthEast,6,12,23,7
OTHER,SouthEast,1,11,15,7
THEFT,NorthEast,3,09,10,18
SEX,SouthEast,2,11,06,1
MISSING PERSONS,NorthEast,7,12,12,2
THEFT,Center,1,10,17,13
THEFT,Center,3,04,15,7
OTHER,SouthEast,6,07,16,3
THEFT,SouthEast,3,09,15,1
THEFT,SouthWest,2,10,15,2
THEFT,NorthEast,2,01,12,36
OTHER,SouthWest,3,05,08,3
MISSING PERSONS,SouthEast,4,05,12,2
MISSING PERSONS,NorthEast,4,02,14,1
OTHER,SouthWest,3,07,22,4
OTHER,Center,5,03,13,3
OTHER,NorthWest,2,02,13,1
MISSING PERSONS,SouthWest,6,05,23,1
MISSING PERSONS,SouthEast,4,11,00,1
OTHER,NorthEast,7,03,05,3
SEX,Center,3,08,14,1
OTHER,SouthEast,3,08,18,2
SEX,Center,6,08,01,2
OTHER,SouthEast,6,10,22,2
THEFT,SouthWest,7,02,14,2
SEX,NorthWest,3,11,00,2
OTHER,SouthEast,1,12,07,2
OTHER,NorthWest,3,02,17,7
SEX,Center,5,09,08,1
OTHER,SouthEast,5,12,01,2
OTHER,SouthWest,7,05,15,3
THEFT,SouthEast,3,01,16,7
THEFT,NorthWest,7,08,06,1
SEX,NorthEast,5,07,03,2
THEFT,SouthEast,4,06,14,2
OTHER,SouthEast,7,08,23,1
OTHER,SouthEast,2,01,15,5
OTHER,SouthWest,2,03,19,4
OTHER,NorthEast,2,01,10,18
OTHER,SouthWest,2,02,18,2
OTHER,NorthWest,7,06,21,2
THEFT,Center,1,07,09,1
MISSING PERSONS,Center,4,12,09,2
OTHER,Center,5,04,16,10
OTHER,SouthEast,5,09,16,10
DRUG/ALC,NorthEast,5,05,09,3
OTHER,SouthEast,3,11,19,4
THEFT,NorthEast,1,05,14,34
OTHER,SouthEast,7,11,11,3
THEFT,SouthEast,1,02,12,5
THEFT,Center,1,04,19,6
DRUG/ALC,Center,5,07,14,1
THEFT,SouthEast,1,09,19,5
THEFT,SouthWest,5,10,15,2
SEX,Center,1,03,20,1
SEX,SouthEast,5,11,06,1
OTHER,SouthEast,1,02,10,7
OTHER,NorthEast,1,02,15,19
DRUG/ALC,SouthEast,6,04,00,1
MISSING PERSONS,NorthEast,1,06,12,2
OTHER,SouthEast,4,07,11,7
DRUG/ALC,NorthEast,3,08,03,2
THEFT,SouthEast,6,12,05,1
THEFT,Center,4,02,03,3
SEX,SouthEast,7,09,02,1
SEX,Center,7,04,02,1
THEFT,SouthWest,6,04,18,4
OTHER,Center,1,07,12,5
MISSING PERSONS,Center,3,10,16,2
THEFT,Center,2,08,22,5
OTHER,NorthWest,4,01,20,2
MISSING PERSONS,SouthEast,2,11,17,1
DRUG/ALC,NorthEast,5,07,07,1
OTHER,SouthEast,1,02,09,4
THEFT,NorthWest,6,03,16,2
OTHER,NorthWest,6,05,11,3
THEFT,SouthEast,5,06,17,6
MISSING PERSONS,NorthWest,2,03,18,2
THEFT,NorthEast,6,10,13,23
THEFT,Center,1,05,07,2
OTHER,SouthEast,7,11,03,1
OTHER,SouthEast,4,07,03,2
DRUG/ALC,NorthEast,3,08,11,1
THEFT,Center,5,05,01,2
DRUG/ALC,NorthEast,7,08,19,2
MISSING PERSONS,NorthEast,5,02,17,2
THEFT,SouthEast,1,05,04,2
THEFT,NorthWest,5,11,22,2
DRUG/ALC,Center,6,10,21,1
SEX,NorthWest,4,11,13,1
DRUG/ALC,NorthEast,1,07,01,2
OTHER,NorthEast,4,04,08,14
SEX,NorthEast,4,12,01,6
DRUG/ALC,NorthWest,7,04,12,2
THEFT,Center,4,02,11,3
SEX,SouthWest,4,08,19,2
SEX,NorthWest,3,03,21,1
OTHER,NorthWest,4,12,02,1
THEFT,Center,1,07,10,4
MISSING PERSONS,Center,4,02,07,1
OTHER,SouthWest,6,12,21,1
OTHER,NorthEast,2,01,09,16
THEFT,NorthEast,4,06,04,6
SEX,NorthEast,4,09,16,10
DRUG/ALC,NorthEast,3,11,23,2
THEFT,NorthWest,1,01,22,2
THEFT,Center,6,07,02,7
DRUG/ALC,Center,7,11,17,1
OTHER,Center,7,10,01,10
OTHER,NorthEast,4,11,06,8
SEX,NorthEast,1,12,18,7
DRUG/ALC,NorthEast,4,07,18,1
SEX,NorthEast,3,08,07,4
SEX,SouthEast,7,08,22,5
THEFT,NorthWest,6,04,13,6
THEFT,Center,2,09,02,4
THEFT,NorthWest,4,02,05,5
THEFT,Center,4,03,23,6
SEX,NorthEast,5,07,11,5
SEX,SouthWest,5,01,01,1
DRUG/ALC,NorthEast,7,11,18,1
OTHER,NorthEast,7,07,06,5
OTHER,NorthWest,4,10,08,6
DRUG/ALC,NorthEast,7,10,12,2
SEX,SouthWest,6,02,20,1
SEX,Center,1,12,17,3
MISSING PERSONS,SouthWest,3,03,17,2
SEX,SouthEast,6,10,23,3
SEX,SouthWest,4,11,18,4
DRUG/ALC,Center,5,04,20,2
MISSING PERSONS,NorthEast,2,02,17,1
THEFT,NorthEast,3,09,09,26
THEFT,NorthWest,2,11,22,3
DRUG/ALC,SouthEast,3,03,11,2
THEFT,Center,2,05,01,2
THEFT,SouthWest,7,08,21,1
MISSING PERSONS,Center,7,09,20,2
THEFT,NorthWest,4,03,11,3
OTHER,NorthWest,4,05,16,5
MISSING PERSONS,NorthWest,5,06,22,1
OTHER,NorthEast,1,11,09,6
OTHER,NorthEast,7,02,03,2
THEFT,SouthEast,3,06,13,1
SEX,NorthEast,4,01,15,6
DRUG/ALC,NorthEast,2,05,10,5
SEX,SouthEast,4,01,10,1
MISSING PERSONS,NorthEast,4,08,21,2
OTHER,Center,3,01,02,3
THEFT,Center,6,02,16,2
DRUG/ALC,NorthEast,6,09,07,4
SEX,Center,4,08,13,1
THEFT,Center,5,08,22,2
DRUG/ALC,NorthEast,2,07,07,2
OTHER,Center,3,12,20,9
THEFT,SouthEast,2,06,17,5
SEX,NorthEast,7,06,18,3
DRUG/ALC,NorthWest,7,08,17,1
SEX,NorthEast,2,07,11,4
THEFT,SouthWest,4,07,04,1
SEX,Center,3,03,04,1
SEX,SouthWest,5,12,15,3
SEX,NorthEast,6,09,11,5
DRUG/ALC,SouthWest,3,10,20,2
THEFT,NorthWest,4,02,23,2
SEX,SouthEast,7,05,01,2
OTHER,NorthEast,5,01,09,16
SEX,SouthWest,5,06,11,1
SEX,Center,7,06,17,1
MISSING PERSONS,NorthEast,4,11,04,2
SEX,NorthEast,3,06,23,1
DRUG/ALC,SouthWest,2,11,11,3
SEX,NorthEast,7,03,22,3
OTHER,Center,6,05,23,5
DRUG/ALC,SouthEast,7,02,18,1
THEFT,Center,5,09,02,4
THEFT,SouthWest,7,11,04,3
THEFT,SouthEast,5,04,02,1
MISSING PERSONS,NorthWest,4,03,07,2
DRUG/ALC,Center,7,07,08,1
OTHER,NorthEast,1,01,20,10
OTHER,SouthWest,3,08,20,3
DRUG/ALC,NorthEast,7,12,13,3
SEX,NorthWest,5,12,07,3
OTHER,SouthEast,7,03,12,4
THEFT,SouthEast,5,09,00,2
MISSING PERSONS,Center,1,11,21,3
THEFT,Center,5,04,00,5
OTHER,Center,4,08,09,8
THEFT,NorthEast,3,03,08,20
OTHER,NorthWest,7,10,17,2
THEFT,SouthWest,5,12,22,5
OTHER,NorthEast,6,02,07,14
THEFT,Center,2,04,14,3
THEFT,SouthWest,6,10,01,2
THEFT,SouthEast,2,09,14,2
THEFT,SouthWest,3,10,14,1
THEFT,NorthEast,2,05,19,41
OTHER,NorthEast,1,12,02,7
SEX,SouthWest,1,04,12,1
THEFT,SouthEast,6,07,14,6
THEFT,Center,7,12,21,6
THEFT,SouthEast,5,01,23,2
THEFT,NorthEast,7,03,15,20
OTHER,NorthWest,1,04,08,1
THEFT,SouthEast,1,08,11,8
SEX,NorthWest,1,12,01,1
THEFT,SouthEast,7,03,10,2
SEX,NorthEast,1,11,13,1
DRUG/ALC,Center,2,12,23,1
DRUG/ALC,Center,4,04,06,3
OTHER,SouthWest,1,03,14,6
OTHER,NorthWest,1,11,06,1
DRUG/ALC,NorthWest,5,06,15,3
THEFT,NorthEast,1,02,05,4
SEX,NorthWest,2,11,15,3
MISSING PERSONS,SouthWest,7,01,22,1
SEX,Center,7,01,05,1
MISSING PERSONS,Center,6,04,08,1
THEFT,NorthWest,3,09,06,2
SEX,NorthEast,5,01,13,2
OTHER,SouthEast,3,09,23,3
OTHER,Center,3,04,23,6
MISSING PERSONS,SouthEast,2,05,22,1
OTHER,SouthEast,6,12,15,3
THEFT,NorthEast,4,01,22,14
OTHER,NorthEast,7,04,17,21
THEFT,SouthEast,1,11,23,5
OTHER,NorthEast,6,12,10,15
SEX,Center,2,03,10,2
THEFT,NorthEast,6,12,12,32
SEX,SouthEast,2,12,21,1
OTHER,SouthEast,3,01,00,5
THEFT,NorthWest,5,05,17,1
OTHER,SouthEast,6,06,11,9
OTHER,NorthEast,5,11,20,12
SEX,NorthWest,5,02,10,2
OTHER,Center,7,04,18,5
SEX,SouthEast,7,04,14,2
SEX,Center,7,09,14,1
OTHER,SouthEast,7,09,18,2
OTHER,NorthEast,1,10,08,22
SEX,Center,4,12,19,2
THEFT,SouthWest,7,05,23,3
THEFT,Center,5,04,14,3
DRUG/ALC,Center,1,07,19,1
THEFT,SouthEast,5,09,14,5
OTHER,Center,6,11,04,3
OTHER,NorthWest,2,01,06,1
THEFT,NorthEast,5,05,19,43
THEFT,SouthEast,2,01,23,5
THEFT,NorthEast,7,08,10,15
THEFT,SouthEast,7,08,15,6
OTHER,NorthWest,4,11,09,3
THEFT,NorthEast,1,03,11,25
OTHER,NorthEast,1,05,16,20
THEFT,Center,6,06,06,2
THEFT,Center,1,06,21,11
OTHER,NorthWest,7,07,09,2
THEFT,SouthEast,2,09,00,5
THEFT,SouthWest,3,10,00,5
THEFT,Center,2,04,00,3
SEX,SouthEast,1,02,13,4
THEFT,SouthWest,3,05,18,2
OTHER,NorthEast,7,08,12,12
THEFT,SouthEast,5,01,05,3
OTHER,SouthEast,6,11,07,4
THEFT,SouthEast,6,07,00,3
THEFT,SouthWest,2,12,22,1
OTHER,NorthWest,7,04,19,3
OTHER,NorthWest,3,04,11,5
OTHER,NorthEast,7,06,02,8
THEFT,SouthEast,3,08,08,5
SEX,NorthEast,3,01,17,8
SEX,Center,5,03,10,2
MISSING PERSONS,Center,2,01,21,1
SEX,Center,2,08,15,2
SEX,Center,7,01,23,5
OTHER,SouthWest,1,03,00,3
THEFT,NorthWest,2,05,17,4
OTHER,Center,1,08,06,10
OTHER,NorthEast,2,11,20,17
THEFT,NorthEast,1,02,23,13
SEX,SouthEast,5,12,21,1
OTHER,SouthWest,7,02,16,2
MISSING PERSONS,NorthEast,5,03,01,2
MISSING PERSONS,SouthEast,2,08,01,1
OTHER,SouthWest,2,10,05,1
OTHER,SouthEast,3,09,05,1
OTHER,Center,3,04,05,2
THEFT,SouthEast,1,11,05,2
THEFT,SouthWest,2,02,08,2
OTHER,SouthEast,6,01,01,5
SEX,Center,3,01,18,3
OTHER,SouthEast,3,01,14,4
SEX,NorthEast,2,01,13,6
SEX,Center,7,09,00,2
OTHER,SouthWest,5,10,23,2
SEX,SouthEast,7,04,00,1
OTHER,Center,6,08,21,4
THEFT,NorthWest,3,05,13,5
OTHER,NorthEast,7,10,19,19
OTHER,SouthEast,5,02,20,4
OTHER,SouthEast,4,06,16,8
OTHER,NorthEast,3,10,11,26
SEX,NorthEast,2,02,22,2
OTHER,SouthWest,4,04,15,1
THEFT,SouthEast,7,07,13,7
SEX,SouthEast,6,03,16,1
DRUG/ALC,SouthEast,2,03,18,1
DRUG/ALC,NorthEast,5,08,18,3
SEX,NorthEast,2,10,02,2
OTHER,Center,3,12,12,11
THEFT,NorthWest,7,09,02,2
MISSING PERSONS,NorthWest,1,03,08,1
THEFT,Center,4,10,16,5
THEFT,Center,3,12,10,4
DRUG/ALC,NorthEast,1,01,19,1
MISSING PERSONS,Center,3,02,11,1
THEFT,SouthEast,3,03,21,6
THEFT,NorthEast,6,04,23,38
DRUG/ALC,NorthEast,6,12,14,2
SEX,SouthEast,5,11,22,2
THEFT,SouthEast,4,11,13,1
SEX,NorthEast,4,08,11,3
MISSING PERSONS,NorthEast,1,09,06,1
THEFT,SouthWest,2,11,21,1
SEX,Center,6,12,03,1
THEFT,NorthWest,7,08,22,1
SEX,NorthEast,3,07,18,4
DRUG/ALC,NorthEast,4,08,07,3
OTHER,SouthEast,1,10,21,6
MISSING PERSONS,SouthWest,5,06,21,1
SEX,SouthEast,6,04,13,1
SEX,NorthEast,2,06,19,3
OTHER,NorthEast,2,04,01,5
SEX,NorthEast,4,11,23,2
SEX,NorthEast,2,12,08,6
SEX,SouthEast,1,01,22,3
OTHER,SouthEast,3,05,09,4
THEFT,SouthEast,3,02,04,3
OTHER,Center,6,03,08,3
DRUG/ALC,SouthWest,3,11,18,1
THEFT,SouthWest,4,03,17,7
MISSING PERSONS,Center,7,06,22,1
SEX,NorthEast,7,07,23,3
OTHER,SouthWest,3,07,06,3
THEFT,NorthWest,6,10,23,6
SEX,SouthWest,5,04,09,1
OTHER,SouthEast,6,10,06,4
OTHER,NorthEast,2,03,03,7
OTHER,SouthEast,5,08,03,2
OTHER,NorthWest,1,10,07,1
OTHER,NorthWest,6,12,22,2
THEFT,Center,6,10,11,6
THEFT,NorthWest,4,01,10,4
OTHER,SouthWest,3,02,03,1
DRUG/ALC,Center,2,08,17,1
THEFT,SouthWest,7,09,09,2
DRUG/ALC,NorthEast,3,01,15,1
THEFT,SouthWest,1,01,21,8
THEFT,NorthEast,3,08,21,25
DRUG/ALC,SouthEast,5,06,22,1
DRUG/ALC,Center,4,02,21,1
SEX,NorthEast,5,02,22,3
THEFT,NorthEast,6,04,05,4
OTHER,Center,1,07,20,2
THEFT,NorthEast,4,02,13,23
SEX,NorthEast,5,10,02,1
DRUG/ALC,NorthEast,7,01,08,3
SEX,NorthEast,6,08,16,5
DRUG/ALC,NorthEast,2,08,18,1
OTHER,NorthWest,4,01,12,1
THEFT,SouthWest,6,01,06,1
DRUG/ALC,NorthEast,6,12,00,2
MISSING PERSONS,SouthWest,7,02,13,2
OTHER,NorthWest,5,10,01,1
OTHER,NorthEast,1,04,07,16
SEX,Center,1,05,21,1
MISSING PERSONS,NorthEast,5,07,21,3
SEX,SouthEast,4,02,23,1
SEX,SouthWest,3,06,18,1
THEFT,Center,7,11,22,7
THEFT,NorthWest,7,05,01,2
SEX,SouthWest,2,07,19,1
SEX,Center,3,10,09,2
MISSING PERSONS,SouthEast,7,08,17,2
OTHER,NorthEast,5,03,03,3
OTHER,SouthEast,2,08,03,2
SEX,NorthEast,4,11,05,1
SEX,SouthWest,6,09,19,1
THEFT,NorthWest,3,03,07,3
OTHER,NorthEast,3,06,06,7
SEX,SouthWest,7,06,23,2
THEFT,SouthWest,5,11,21,3
SEX,NorthEast,5,06,19,2
THEFT,NorthWest,6,10,05,2
THEFT,Center,4,05,08,1
DRUG/ALC,NorthEast,4,06,23,3
THEFT,NorthEast,3,11,04,5
THEFT,Center,4,07,22,7
OTHER,NorthEast,1,09,04,1
OTHER,NorthEast,5,04,01,17
SEX,NorthEast,5,12,08,5
MISSING PERSONS,NorthEast,4,03,08,4
SEX,Center,7,11,15,1
THEFT,Center,1,03,13,1
DRUG/ALC,NorthEast,6,03,06,2
DRUG/ALC,Center,1,06,11,2
OTHER,NorthEast,7,08,20,13
THEFT,NorthEast,3,05,05,1
THEFT,SouthWest,7,03,08,1
OTHER,Center,4,09,21,4
OTHER,SouthEast,4,04,21,3
OTHER,SouthWest,2,03,16,3
SEX,NorthEast,4,05,04,1
SEX,NorthWest,5,01,23,1
THEFT,NorthEast,7,10,14,17
SEX,NorthWest,1,08,11,2
THEFT,SouthEast,1,12,01,1
OTHER,NorthWest,3,06,09,1
THEFT,Center,5,12,04,3
OTHER,NorthWest,2,04,18,6
THEFT,SouthEast,3,01,19,8
THEFT,SouthWest,3,03,15,5
SEX,NorthWest,2,09,14,1
OTHER,NorthEast,3,07,02,2
DRUG/ALC,Center,1,12,15,1
DRUG/ALC,NorthWest,4,01,19,1
MISSING PERSONS,NorthEast,3,01,22,2
THEFT,Center,1,04,16,4
MISSING PERSONS,SouthWest,1,08,22,2
SEX,SouthEast,1,06,04,2
THEFT,SouthEast,1,09,16,5
SEX,Center,5,06,01,1
OTHER,SouthEast,3,11,16,5
OTHER,Center,5,07,09,7
OTHER,Center,5,04,19,6
OTHER,SouthEast,5,09,19,6
OTHER,SouthWest,1,10,15,4
OTHER,SouthWest,3,04,17,3
THEFT,SouthEast,4,12,18,9
MISSING PERSONS,NorthEast,5,06,10,1
OTHER,Center,2,10,17,7
THEFT,SouthEast,2,11,15,6
OTHER,NorthEast,5,05,14,23
OTHER,SouthEast,5,02,12,6
THEFT,NorthEast,2,11,10,16
OTHER,SouthWest,2,04,13,3
OTHER,Center,3,10,13,9
SEX,Center,2,01,11,1
THEFT,SouthEast,5,02,10,5
THEFT,NorthWest,7,04,14,1
OTHER,NorthEast,2,11,12,44
THEFT,NorthEast,5,02,15,26
OTHER,NorthEast,2,10,18,26
OTHER,NorthEast,2,05,00,18
SEX,Center,1,06,07,2
DRUG/ALC,NorthEast,1,02,04,1
THEFT,NorthWest,2,12,21,3
SEX,NorthWest,2,01,23,1
THEFT,Center,7,05,17,10
MISSING PERSONS,NorthEast,7,02,01,3
OTHER,SouthWest,5,03,16,1
THEFT,NorthEast,3,05,23,18
THEFT,Center,2,12,04,1
SEX,NorthWest,7,08,15,4
THEFT,NorthEast,1,01,10,17
SEX,Center,7,02,10,1
OTHER,NorthWest,5,04,18,3
THEFT,SouthEast,1,01,15,6
THEFT,SouthWest,1,03,19,1
OTHER,NorthEast,4,10,07,11
THEFT,NorthEast,7,10,00,32
OTHER,NorthEast,1,01,12,26
OTHER,SouthWest,3,08,12,6
MISSING PERSONS,SouthEast,4,08,08,4
THEFT,NorthEast,7,05,18,27
SEX,Center,1,11,11,1
OTHER,SouthEast,7,03,20,2
SEX,NorthWest,6,07,00,1
SEX,NorthWest,3,08,08,4
THEFT,SouthEast,2,12,07,2
OTHER,SouthWest,3,06,02,1
THEFT,SouthEast,7,06,01,4
OTHER,SouthWest,6,11,22,5
THEFT,NorthWest,1,02,13,4
OTHER,SouthWest,5,04,13,6
MISSING PERSONS,SouthEast,2,12,11,1
OTHER,Center,7,01,06,2
SEX,Center,1,08,23,5
THEFT,NorthEast,6,12,20,40
THEFT,NorthEast,2,02,15,14
SEX,Center,5,01,11,1
THEFT,SouthEast,2,02,10,2
OTHER,NorthEast,5,11,12,22
OTHER,NorthEast,5,05,00,17
OTHER,NorthEast,5,10,18,18
OTHER,NorthWest,4,04,07,2
SEX,SouthEast,2,05,17,2
OTHER,NorthEast,3,02,16,24
DRUG/ALC,NorthEast,4,01,17,4
THEFT,NorthWest,5,12,21,5
SEX,Center,2,06,01,1
THEFT,NorthEast,6,01,02,10
OTHER,SouthEast,6,07,19,5
THEFT,SouthWest,1,02,18,6
DRUG/ALC,SouthEast,1,11,04,1
OTHER,Center,2,07,09,8
DRUG/ALC,Center,5,11,01,1
OTHER,Center,5,10,17,5
OTHER,Center,2,04,19,10
MISSING PERSONS,SouthEast,2,06,15,1
OTHER,SouthWest,7,10,11,2
OTHER,SouthEast,2,09,19,2
OTHER,SouthWest,3,10,19,6
OTHER,SouthEast,2,02,12,5
OTHER,SouthEast,6,04,09,4
OTHER,Center,6,09,09,3
SEX,SouthWest,5,10,06,1
THEFT,NorthEast,5,11,10,18
THEFT,SouthEast,5,11,15,4
OTHER,NorthEast,2,05,14,29
THEFT,SouthWest,5,02,07,1
OTHER,NorthEast,5,10,01,11
SEX,Center,2,03,22,3
OTHER,NorthEast,4,01,12,20
SEX,NorthEast,2,06,17,3
MISSING PERSONS,Center,3,06,21,1
THEFT,NorthWest,4,02,13,1
OTHER,SouthEast,5,06,00,5
DRUG/ALC,NorthEast,5,11,17,5
SEX,NorthEast,3,06,13,2
MISSING PERSONS,SouthWest,5,03,23,2
DRUG/ALC,Center,5,10,12,1
MISSING PERSONS,NorthEast,3,03,11,1
SEX,Center,3,04,09,3
MISSING PERSONS,NorthEast,7,03,19,3
SEX,SouthEast,3,09,09,1
SEX,SouthWest,2,10,09,1
SEX,Center,3,07,19,1
THEFT,NorthWest,3,08,21,3
DRUG/ALC,Center,6,06,16,4
SEX,Center,2,06,18,3
OTHER,SouthEast,2,06,14,4
SEX,SouthWest,5,07,17,2
THEFT,NorthEast,4,01,10,19
DRUG/ALC,Center,5,11,18,3
SEX,SouthWest,4,04,20,5
OTHER,Center,6,05,13,2
OTHER,NorthEast,6,12,22,18
THEFT,SouthWest,1,02,01,2
THEFT,SouthWest,4,03,19,8
OTHER,Center,5,07,06,11
OTHER,NorthEast,1,10,07,25
THEFT,SouthEast,4,01,15,3
THEFT,SouthWest,4,02,18,3
THEFT,SouthEast,3,06,23,7
OTHER,NorthWest,5,04,01,4
OTHER,SouthWest,5,12,12,3
THEFT,NorthWest,3,11,04,1
THEFT,SouthWest,6,11,20,2
MISSING PERSONS,NorthEast,7,02,18,2
SEX,NorthEast,5,04,02,2
THEFT,NorthEast,6,10,05,6
OTHER,NorthWest,3,06,06,4
THEFT,SouthEast,7,03,22,5
THEFT,NorthEast,3,03,07,9
OTHER,NorthEast,6,02,08,7
OTHER,NorthWest,5,03,03,2
THEFT,SouthEast,2,07,11,7
SEX,Center,4,08,23,4
THEFT,SouthEast,7,06,18,4
THEFT,NorthEast,7,05,01,36
DRUG/ALC,Center,5,08,19,1
MISSING PERSONS,NorthEast,2,09,20,2
DRUG/ALC,NorthEast,1,01,17,5
THEFT,SouthEast,6,09,11,2
OTHER,Center,2,02,03,1
THEFT,Center,6,04,11,4
DRUG/ALC,Center,4,11,07,1
DRUG/ALC,NorthEast,6,03,09,5
THEFT,SouthWest,5,12,10,4
SEX,NorthWest,4,08,11,2
MISSING PERSONS,SouthWest,2,03,23,2
OTHER,SouthEast,6,04,06,1
OTHER,Center,6,09,06,5
DRUG/ALC,NorthEast,3,11,13,2
SEX,SouthWest,5,10,09,1
DRUG/ALC,SouthEast,5,02,17,1
THEFT,NorthWest,6,04,23,4
SEX,Center,5,06,18,3
OTHER,SouthEast,5,06,14,1
SEX,SouthWest,2,07,17,3
MISSING PERSONS,NorthEast,5,05,15,2
DRUG/ALC,NorthEast,4,03,21,3
OTHER,Center,2,07,06,1
SEX,Center,6,11,16,1
DRUG/ALC,Center,2,11,18,2
SEX,Center,5,03,22,1
OTHER,NorthEast,2,10,01,9
MISSING PERSONS,NorthEast,1,03,08,2
THEFT,NorthEast,7,09,02,23
OTHER,SouthWest,6,05,19,2
THEFT,Center,4,03,13,3
OTHER,Center,7,01,09,6
